EmailID,Contains_Offer,Contains_Win,Contains_Financial,Email_Length,Capital_Letter_Ratio,Spam
696,Yes,No,No,410,0.14,Yes
697,Yes,Yes,No,294,0.08,Yes
698,No,Yes,No,473,0.28,No
699,No,No,Yes,336,0.07,Yes
700,No,No,Yes,106,0.29,Yes
701,Yes,No,Yes,404,0.06,No
702,Yes,No,No,174,0.25,Yes
703,Yes,No,Yes,435,0.29,Yes
704,No,Yes,No,373,0.26,No
705,Yes,No,Yes,145,0.09,Yes
706,Yes,Yes,Yes,128,0.02,No
707,No,Yes,No,488,0.3,Yes
708,Yes,No,Yes,398,0.06,Yes
709,Yes,No,Yes,146,0.1,No
710,Yes,No,Yes,172,0.04,No
711,No,No,No,112,0.05,Yes
712,Yes,No,No,443,0.13,No
713,No,No,No,127,0.19,No
714,Yes,No,No,462,0.22,No
715,No,No,No,441,0.05,No
716,Yes,Yes,No,437,0.21,No
717,No,No,Yes,221,0.06,No
718,Yes,Yes,Yes,464,0.23,No
719,Yes,Yes,No,261,0.3,Yes
720,Yes,No,Yes,408,0.01,No
721,Yes,Yes,Yes,298,0.22,No
722,No,No,No,396,0.17,No
723,No,Yes,No,373,0.24,Yes
724,No,Yes,Yes,132,0.08,Yes
725,No,Yes,No,420,0.08,Yes
726,No,No,Yes,209,0.02,No
727,Yes,Yes,No,497,0.19,No
728,Yes,No,Yes,111,0.1,Yes
729,No,No,Yes,276,0.13,No
730,No,No,No,443,0.14,Yes
731,No,No,Yes,428,0.24,No
732,No,Yes,Yes,194,0.17,No
733,No,Yes,Yes,452,0.28,No
734,No,No,Yes,335,0.1,No
735,No,No,No,228,0.04,No
736,No,No,No,120,0.02,Yes
737,Yes,No,Yes,115,0.1,No
738,Yes,No,Yes,143,0.26,Yes
739,Yes,Yes,Yes,317,0.08,Yes
740,No,Yes,No,378,0.03,No
741,No,No,Yes,163,0.25,No
742,No,No,Yes,432,0.01,No
743,No,No,Yes,366,0.29,Yes
744,Yes,No,No,399,0.07,Yes
745,No,No,Yes,167,0.16,No
746,No,No,No,176,0.09,Yes
747,Yes,No,Yes,261,0.05,Yes
748,No,No,No,485,0.12,No
749,No,No,Yes,158,0.09,Yes
750,Yes,Yes,No,143,0.15,No
751,No,Yes,Yes,264,0.23,Yes
752,Yes,No,Yes,234,0.03,No
753,Yes,No,Yes,128,0.02,Yes
754,No,No,Yes,421,0.16,No
755,No,Yes,Yes,207,0.22,Yes
756,No,No,Yes,198,0.09,Yes
757,No,No,No,106,0.08,Yes
758,Yes,Yes,No,208,0.17,No
759,Yes,No,No,213,0.13,Yes
760,No,No,Yes,341,0.19,No
761,No,Yes,Yes,413,0.26,Yes
762,No,Yes,Yes,246,0.27,Yes
763,Yes,No,Yes,221,0.16,No
764,Yes,No,Yes,416,0.2,Yes
765,No,Yes,No,238,0.12,Yes
766,No,No,Yes,283,0.11,Yes
767,No,No,Yes,360,0.17,Yes
768,No,No,No,151,0.13,No
769,Yes,Yes,Yes,261,0.04,No
770,Yes,No,No,453,0.18,No
771,No,No,Yes,458,0.01,No
772,Yes,No,No,406,0.22,No
773,Yes,Yes,No,236,0.29,No
774,No,No,No,128,0.21,Yes
775,Yes,Yes,No,180,0.27,Yes
776,No,No,No,238,0.09,No
777,No,Yes,No,348,0.15,Yes
778,Yes,Yes,Yes,296,0.1,Yes
779,No,Yes,Yes,327,0.08,No
780,Yes,No,Yes,481,0.05,No
781,Yes,No,Yes,388,0.27,Yes
782,No,No,No,407,0.05,No
783,No,Yes,Yes,323,0.08,No
784,Yes,Yes,No,479,0.23,No
785,Yes,No,No,187,0.09,Yes
786,No,No,Yes,320,0.01,Yes
787,No,Yes,No,139,0.06,Yes
788,No,Yes,No,334,0.09,No
789,No,Yes,Yes,127,0.29,No
790,No,Yes,Yes,385,0.09,No
791,Yes,No,Yes,107,0.07,Yes
792,No,No,No,258,0.1,Yes
793,No,No,Yes,117,0.11,Yes
794,No,No,Yes,234,0.29,No
795,No,Yes,Yes,220,0.12,No
796,Yes,No,No,364,0.11,Yes
797,No,Yes,No,395,0.22,Yes
798,Yes,No,No,112,0.08,No
799,No,No,Yes,233,0.14,No
800,No,No,No,221,0.17,No
801,Yes,Yes,No,353,0.25,Yes
802,Yes,No,No,476,0.2,Yes
803,Yes,Yes,Yes,146,0.18,No
804,Yes,Yes,Yes,418,0.16,No
805,Yes,No,Yes,182,0.1,Yes
806,Yes,No,No,147,0.25,No
807,No,Yes,Yes,305,0.27,Yes
808,No,Yes,No,380,0.25,Yes
809,Yes,No,Yes,476,0.1,No
810,Yes,Yes,Yes,176,0.2,Yes
811,No,Yes,Yes,439,0.09,Yes
812,No,No,Yes,457,0.11,No
813,Yes,No,No,460,0.21,No
814,No,No,No,234,0.25,Yes
815,No,No,No,288,0.03,No
816,No,Yes,No,415,0.27,No
817,No,No,No,159,0.07,No
818,No,No,Yes,332,0.19,No
819,No,Yes,No,365,0.18,Yes
820,Yes,No,No,172,0.06,Yes
821,Yes,No,No,249,0.18,No
822,Yes,Yes,No,409,0.25,No
823,No,Yes,No,454,0.26,Yes
824,No,Yes,Yes,406,0.28,No
825,No,Yes,Yes,230,0.28,Yes
826,No,Yes,No,268,0.08,Yes
827,Yes,Yes,Yes,474,0.15,Yes
828,No,Yes,Yes,476,0.03,Yes
829,Yes,Yes,No,310,0.17,Yes
830,No,No,No,351,0.23,No
831,No,Yes,Yes,458,0.28,Yes
832,Yes,Yes,Yes,349,0.3,No
833,Yes,Yes,No,165,0.07,No
834,Yes,No,No,369,0.1,No
835,No,Yes,No,113,0.14,No
836,No,Yes,No,454,0.12,Yes
837,Yes,Yes,No,335,0.13,No
838,No,Yes,No,303,0.14,No
839,No,No,No,372,0.3,Yes
840,No,Yes,No,406,0.26,Yes
841,Yes,No,No,156,0.1,No
842,Yes,No,Yes,217,0.04,No
843,Yes,No,Yes,148,0.02,No
844,Yes,No,Yes,480,0.16,No
845,Yes,Yes,No,344,0.17,No
846,No,Yes,No,147,0.14,Yes
847,Yes,No,Yes,397,0.16,No
848,No,Yes,Yes,481,0.2,No
849,Yes,Yes,No,444,0.12,No
850,No,Yes,No,315,0.07,Yes
851,Yes,Yes,No,494,0.16,Yes
852,No,No,Yes,419,0.29,No
853,Yes,Yes,Yes,350,0.04,Yes
854,Yes,Yes,Yes,139,0.24,No
855,No,No,No,177,0.21,No
856,No,No,No,354,0.25,Yes
857,Yes,Yes,Yes,238,0.21,No
858,No,Yes,Yes,328,0.05,Yes
859,No,No,Yes,393,0.19,Yes
860,Yes,No,No,446,0.25,No
861,No,Yes,Yes,248,0.18,Yes
862,Yes,No,Yes,416,0.15,Yes
863,No,Yes,Yes,264,0.01,No
864,No,No,No,130,0.2,Yes
865,No,No,Yes,288,0.05,Yes
866,Yes,Yes,No,335,0.24,No
867,Yes,Yes,No,310,0.26,Yes
868,No,No,Yes,261,0.14,Yes
869,Yes,No,Yes,455,0.11,No
870,Yes,Yes,Yes,454,0.09,Yes
871,No,Yes,No,474,0.14,No
872,Yes,No,Yes,164,0.1,Yes
873,Yes,Yes,No,258,0.1,Yes
874,No,No,Yes,448,0.16,Yes
875,Yes,No,Yes,429,0.28,Yes
876,Yes,Yes,Yes,241,0.22,Yes
877,Yes,No,Yes,435,0.11,Yes
878,No,Yes,Yes,251,0.03,Yes
879,No,No,Yes,379,0.23,No
880,No,No,Yes,181,0.11,No
881,No,No,Yes,316,0.28,No
882,No,No,No,318,0.09,Yes
883,No,No,Yes,315,0.18,No
884,No,Yes,Yes,379,0.11,Yes
885,Yes,No,No,312,0.1,No
886,Yes,Yes,Yes,208,0.13,No
887,No,Yes,No,472,0.19,Yes
888,No,No,No,472,0.21,Yes
889,No,Yes,No,402,0.05,No
890,Yes,Yes,Yes,252,0.03,No
891,No,No,Yes,339,0.28,No
892,No,No,No,149,0.13,Yes
893,Yes,Yes,No,103,0.28,Yes
894,Yes,Yes,No,161,0.28,No
895,No,Yes,Yes,255,0.21,Yes
896,No,Yes,No,451,0.29,Yes
897,Yes,No,Yes,102,0.05,Yes
898,Yes,No,No,113,0.24,Yes
899,Yes,No,Yes,277,0.27,No
900,Yes,Yes,No,404,0.18,Yes
901,Yes,Yes,Yes,408,0.19,Yes
902,Yes,Yes,No,359,0.1,No
903,Yes,Yes,No,425,0.06,No
904,No,No,Yes,374,0.2,No
905,Yes,No,No,355,0.18,No
906,Yes,Yes,Yes,412,0.22,Yes
907,No,No,Yes,212,0.2,Yes
908,No,Yes,No,168,0.29,No
909,No,No,No,293,0.04,No
910,No,No,No,313,0.26,Yes
911,No,Yes,No,296,0.11,Yes
912,Yes,No,No,240,0.05,No
913,No,No,Yes,464,0.07,Yes
914,Yes,Yes,Yes,308,0.2,No
915,Yes,Yes,No,452,0.16,Yes
916,Yes,Yes,Yes,203,0.21,No
917,No,Yes,Yes,129,0.05,Yes
918,No,No,No,237,0.3,Yes
919,Yes,No,No,229,0.17,No
920,No,Yes,No,360,0.04,Yes
921,No,No,No,220,0.26,No
922,Yes,No,Yes,356,0.26,No
923,No,No,No,266,0.23,No
924,No,Yes,No,468,0.08,No
925,Yes,Yes,No,372,0.27,No
926,No,Yes,No,442,0.03,Yes
927,Yes,No,Yes,161,0.24,No
928,No,Yes,Yes,251,0.22,Yes
929,Yes,Yes,No,195,0.13,Yes
930,No,No,No,390,0.19,Yes
931,No,Yes,Yes,350,0.11,Yes
932,Yes,Yes,No,166,0.12,No
933,Yes,Yes,No,422,0.12,No
934,Yes,Yes,No,444,0.02,No
935,No,No,No,102,0.24,Yes
936,No,Yes,No,427,0.18,Yes
937,No,Yes,Yes,112,0.25,No
938,No,Yes,No,150,0.18,Yes
939,No,Yes,No,251,0.19,No
940,No,Yes,No,233,0.07,Yes
941,Yes,No,Yes,222,0.1,Yes
942,Yes,No,No,455,0.09,No
943,Yes,No,Yes,470,0.25,Yes
944,No,Yes,No,387,0.27,Yes
945,No,Yes,No,280,0.08,Yes
946,No,No,No,173,0.01,Yes
947,Yes,No,No,318,0.21,Yes
948,Yes,Yes,Yes,336,0.29,Yes
949,No,Yes,Yes,322,0.25,No
950,No,No,No,143,0.11,No
951,Yes,Yes,Yes,124,0.12,No
952,No,Yes,Yes,335,0.13,No
953,No,No,Yes,489,0.1,Yes
954,No,No,No,313,0.05,No
955,No,No,Yes,106,0.22,No
956,Yes,Yes,No,362,0.29,No
957,No,Yes,No,130,0.25,Yes
958,Yes,No,Yes,306,0.12,No
959,Yes,Yes,Yes,155,0.15,Yes
960,Yes,Yes,No,207,0.19,Yes
961,No,No,Yes,281,0.28,Yes
962,Yes,No,Yes,312,0.25,No
963,No,No,No,434,0.06,No
964,Yes,Yes,Yes,447,0.22,No
965,No,No,Yes,126,0.16,No
966,No,Yes,Yes,360,0.12,No
967,No,Yes,No,325,0.12,No
968,No,Yes,Yes,222,0.22,Yes
969,Yes,No,No,299,0.29,Yes
970,No,No,No,125,0.08,No
971,No,No,No,426,0.29,Yes
972,No,Yes,No,209,0.12,Yes
973,No,Yes,Yes,472,0.3,Yes
974,Yes,Yes,No,334,0.28,No
975,No,Yes,No,346,0.13,No
976,Yes,No,No,487,0.26,No
977,Yes,Yes,Yes,303,0.15,Yes
978,No,No,Yes,236,0.1,Yes
979,No,Yes,Yes,233,0.24,Yes
980,Yes,No,No,249,0.28,Yes
981,Yes,No,No,201,0.14,No
982,No,No,Yes,186,0.18,No
983,Yes,No,No,220,0.28,No
984,Yes,No,Yes,490,0.04,Yes
985,No,Yes,Yes,293,0.08,No
986,No,No,Yes,150,0.16,No
987,Yes,Yes,Yes,480,0.08,Yes
988,Yes,Yes,No,204,0.04,Yes
989,No,No,No,367,0.15,No
990,No,No,Yes,226,0.09,No
991,Yes,No,No,407,0.19,Yes
992,Yes,No,Yes,358,0.01,Yes
993,Yes,Yes,No,336,0.17,Yes
994,Yes,Yes,No,219,0.07,Yes
995,No,Yes,No,489,0.29,Yes
996,Yes,No,Yes,213,0.18,No
997,No,No,No,438,0.2,Yes
998,No,Yes,Yes,296,0.24,Yes
999,Yes,No,Yes,251,0.27,No
1000,No,No,Yes,269,0.23,Yes
1001,Yes,No,No,225,0.26,No
1002,Yes,No,Yes,317,0.22,No
1003,No,Yes,No,358,0.04,No
1004,Yes,Yes,No,285,0.16,No
1005,No,No,Yes,480,0.1,No
1006,Yes,Yes,Yes,215,0.05,No
1007,Yes,Yes,Yes,312,0.07,No
1008,No,Yes,No,194,0.18,Yes
1009,Yes,Yes,Yes,187,0.28,No
1010,No,No,Yes,117,0.29,Yes
1011,No,No,No,232,0.1,No
1012,Yes,Yes,No,423,0.04,No
1013,Yes,No,Yes,436,0.14,No
1014,No,No,No,150,0.06,Yes
1015,No,No,Yes,135,0.28,No
1016,No,No,Yes,215,0.2,Yes
1017,No,No,No,382,0.3,No
1018,No,Yes,Yes,273,0.12,Yes
1019,Yes,No,No,191,0.05,No
1020,Yes,No,Yes,203,0.19,Yes
1021,Yes,Yes,No,243,0.08,Yes
1022,No,No,Yes,316,0.18,Yes
1023,Yes,No,Yes,108,0.06,No
1024,Yes,No,Yes,387,0.17,No
1025,Yes,Yes,No,151,0.03,Yes
1026,No,No,No,354,0.13,Yes
1027,Yes,No,No,107,0.3,Yes
1028,No,No,No,269,0.24,No
1029,Yes,Yes,No,398,0.25,No
1030,No,Yes,No,370,0.06,No
1031,Yes,Yes,Yes,490,0.08,No
1032,No,Yes,No,356,0.27,Yes
1033,Yes,Yes,No,284,0.25,Yes
1034,No,No,Yes,368,0.21,No
1035,Yes,No,No,280,0.02,Yes
1036,No,No,Yes,169,0.27,Yes
1037,No,No,Yes,442,0.12,No
1038,No,No,No,438,0.14,Yes
1039,No,Yes,Yes,200,0.1,No
1040,Yes,Yes,Yes,413,0.12,Yes
1041,Yes,Yes,Yes,310,0.26,Yes
1042,No,No,No,220,0.27,Yes
1043,No,Yes,Yes,126,0.1,No
1044,No,Yes,No,225,0.27,No
1045,No,Yes,No,464,0.27,Yes
1046,Yes,Yes,No,375,0.29,No
1047,Yes,Yes,No,366,0.09,No
1048,No,Yes,Yes,496,0.24,No
1049,No,Yes,No,153,0.23,Yes
1050,Yes,Yes,Yes,127,0.09,Yes
1051,No,No,Yes,412,0.2,No
1052,Yes,No,No,299,0.15,No
1053,No,No,No,444,0.18,No
1054,Yes,Yes,Yes,338,0.21,Yes
1055,Yes,No,Yes,109,0.21,Yes
1056,Yes,No,Yes,473,0.1,Yes
1057,No,Yes,Yes,459,0.07,No
1058,No,Yes,Yes,203,0.03,No
1059,No,No,No,122,0.1,Yes
1060,No,No,Yes,256,0.14,Yes
1061,No,Yes,No,117,0.18,No
1062,Yes,Yes,Yes,246,0.13,No
1063,Yes,No,Yes,423,0.11,Yes
1064,No,No,No,415,0.29,Yes
1065,No,Yes,No,130,0.04,No
1066,Yes,Yes,No,163,0.08,Yes
1067,No,No,Yes,499,0.19,Yes
1068,Yes,No,Yes,238,0.13,No
1069,Yes,No,No,414,0.21,Yes
1070,No,No,No,402,0.04,No
1071,No,Yes,Yes,119,0.13,Yes
1072,Yes,Yes,No,326,0.24,No
1073,Yes,Yes,Yes,157,0.08,Yes
1074,No,No,No,354,0.08,No
1075,No,Yes,Yes,405,0.26,Yes
1076,Yes,Yes,No,321,0.28,No
1077,No,Yes,No,443,0.09,Yes
1078,Yes,Yes,Yes,301,0.21,No
1079,No,Yes,No,490,0.03,Yes
1080,No,Yes,Yes,379,0.01,No
1081,No,No,No,289,0.04,Yes
1082,Yes,No,No,240,0.14,No
1083,No,No,Yes,232,0.01,Yes
1084,Yes,Yes,No,274,0.12,No
1085,No,Yes,No,247,0.29,Yes
1086,No,No,Yes,152,0.2,No
1087,No,No,No,308,0.06,No
1088,Yes,No,Yes,286,0.26,No
1089,Yes,No,Yes,235,0.05,No
1090,No,No,No,428,0.25,Yes
1091,No,No,No,326,0.1,Yes
1092,Yes,Yes,No,421,0.04,Yes
1093,Yes,No,No,461,0.05,No
1094,No,Yes,No,465,0.19,No
1095,No,Yes,No,166,0.05,No
1096,No,Yes,Yes,386,0.07,No
1097,No,No,No,209,0.17,No
1098,Yes,Yes,No,183,0.13,Yes
1099,Yes,No,No,236,0.03,No
1100,Yes,Yes,No,338,0.08,Yes
1101,No,Yes,Yes,455,0.04,Yes
1102,No,Yes,Yes,315,0.2,No
1103,No,Yes,Yes,163,0.09,Yes
1104,Yes,No,Yes,189,0.28,Yes
1105,No,Yes,Yes,164,0.09,No
1106,No,Yes,Yes,149,0.25,Yes
1107,No,Yes,Yes,273,0.05,No
1108,No,Yes,Yes,500,0.28,No
1109,Yes,Yes,Yes,398,0.14,Yes
1110,Yes,No,No,172,0.23,No
1111,No,No,No,203,0.27,Yes
1112,Yes,Yes,Yes,454,0.27,Yes
1113,No,No,No,493,0.21,No
1114,No,No,Yes,335,0.1,No
1115,No,No,Yes,428,0.21,No
1116,No,Yes,No,214,0.12,Yes
1117,Yes,Yes,No,376,0.07,No
1118,Yes,Yes,No,276,0.05,Yes
1119,No,Yes,No,100,0.29,Yes
1120,No,Yes,Yes,417,0.19,No
1121,Yes,Yes,No,161,0.25,Yes
1122,Yes,Yes,Yes,400,0.28,Yes
1123,Yes,No,Yes,366,0.17,No
1124,Yes,Yes,Yes,279,0.29,Yes
1125,Yes,Yes,Yes,266,0.24,No
1126,Yes,No,No,184,0.2,No
1127,No,No,Yes,283,0.04,No
1128,Yes,Yes,Yes,238,0.05,No
1129,No,Yes,No,216,0.2,No
1130,Yes,Yes,Yes,435,0.15,Yes
1131,Yes,No,No,277,0.07,Yes
1132,Yes,Yes,Yes,299,0.21,No
1133,Yes,No,No,451,0.11,Yes
1134,No,Yes,Yes,375,0.11,Yes
1135,Yes,Yes,No,207,0.25,Yes
1136,No,No,No,306,0.05,Yes
1137,No,No,Yes,108,0.25,Yes
1138,Yes,Yes,Yes,187,0.25,Yes
1139,Yes,No,Yes,147,0.1,No
1140,No,Yes,Yes,330,0.27,Yes
1141,Yes,No,No,118,0.27,Yes
1142,No,Yes,No,296,0.27,No
1143,Yes,No,No,333,0.16,No
1144,Yes,Yes,Yes,124,0.04,No
1145,Yes,No,No,391,0.24,Yes
1146,No,No,No,142,0.07,Yes
1147,No,Yes,No,291,0.27,No
1148,No,No,No,490,0.12,Yes
1149,No,Yes,Yes,161,0.03,No
1150,No,No,Yes,435,0.05,No
1151,Yes,Yes,No,171,0.16,Yes
1152,Yes,Yes,Yes,378,0.05,Yes
1153,Yes,Yes,Yes,205,0.16,No
1154,Yes,No,Yes,259,0.23,Yes
1155,Yes,No,Yes,191,0.07,No
1156,Yes,No,No,129,0.27,No
1157,No,No,No,387,0.16,Yes
1158,Yes,Yes,Yes,275,0.12,Yes
1159,Yes,Yes,No,252,0.16,No
1160,Yes,No,Yes,367,0.3,Yes
1161,No,Yes,Yes,451,0.02,Yes
1162,No,Yes,Yes,121,0.23,No
1163,No,No,No,489,0.05,Yes
1164,Yes,No,Yes,350,0.01,No
1165,Yes,No,No,360,0.16,Yes
1166,Yes,Yes,No,132,0.03,No
1167,Yes,No,Yes,249,0.07,Yes
1168,Yes,No,Yes,333,0.22,No
1169,Yes,No,No,481,0.09,No
1170,No,Yes,No,477,0.11,Yes
1171,No,Yes,No,312,0.12,No
1172,No,No,No,142,0.11,Yes
1173,Yes,Yes,Yes,115,0.29,Yes
1174,Yes,Yes,No,399,0.04,No
1175,Yes,Yes,No,168,0.08,Yes
1176,No,Yes,No,178,0.2,No
1177,No,No,No,365,0.07,No
1178,No,No,Yes,319,0.28,No
1179,Yes,Yes,No,334,0.17,Yes
1180,Yes,No,Yes,478,0.18,No
1181,No,No,Yes,187,0.3,Yes
1182,No,No,Yes,158,0.09,Yes
1183,No,No,Yes,393,0.18,Yes
1184,Yes,Yes,No,414,0.23,Yes
1185,No,No,No,162,0.03,No
1186,Yes,No,Yes,214,0.13,Yes
1187,Yes,Yes,No,442,0.05,Yes
1188,No,Yes,No,262,0.29,No
1189,Yes,Yes,No,232,0.04,Yes
1190,Yes,Yes,Yes,327,0.27,Yes
1191,No,No,No,468,0.12,Yes
1192,No,No,Yes,392,0.2,No
1193,No,No,Yes,320,0.1,No
1194,No,No,Yes,183,0.01,No
1195,No,No,Yes,319,0.17,Yes
1196,Yes,Yes,Yes,140,0.02,Yes
1197,No,Yes,Yes,437,0.19,Yes
1198,No,Yes,No,276,0.27,No
1199,No,Yes,Yes,174,0.28,Yes
1200,Yes,Yes,No,197,0.02,Yes
1201,No,Yes,No,350,0.03,No
1202,Yes,Yes,Yes,212,0.08,No
1203,No,Yes,Yes,370,0.2,Yes
1204,No,Yes,Yes,115,0.2,Yes
1205,No,No,Yes,279,0.22,No
1206,Yes,Yes,Yes,130,0.3,Yes
1207,Yes,No,No,146,0.14,No
1208,No,No,Yes,199,0.17,No
1209,No,Yes,No,205,0.26,Yes
1210,Yes,Yes,Yes,264,0.11,No
1211,Yes,Yes,No,499,0.19,No
1212,No,No,No,290,0.25,No
1213,No,No,Yes,380,0.25,No
1214,No,No,No,414,0.29,Yes
1215,No,No,Yes,207,0.15,Yes
1216,Yes,No,No,249,0.17,Yes
1217,No,Yes,Yes,333,0.12,No
1218,No,No,No,264,0.2,Yes
1219,Yes,No,Yes,252,0.2,Yes
1220,Yes,No,No,218,0.11,No
1221,No,No,No,206,0.25,Yes
1222,No,No,Yes,208,0.28,Yes
1223,Yes,No,Yes,197,0.04,Yes
1224,Yes,No,No,375,0.14,No
1225,No,Yes,No,244,0.24,No
1226,Yes,Yes,No,215,0.06,No
1227,Yes,No,Yes,439,0.15,Yes
1228,No,Yes,Yes,137,0.27,No
1229,Yes,No,No,123,0.25,No
1230,No,No,Yes,477,0.3,No
1231,Yes,Yes,No,432,0.17,No
1232,No,No,Yes,128,0.17,Yes
1233,Yes,No,No,392,0.24,Yes
1234,Yes,Yes,Yes,110,0.15,Yes
1235,Yes,No,Yes,324,0.04,No
1236,No,Yes,No,121,0.08,No
1237,No,Yes,No,213,0.23,No
1238,No,No,Yes,296,0.18,Yes
1239,Yes,No,No,254,0.26,Yes
1240,Yes,Yes,No,428,0.05,No
1241,Yes,Yes,Yes,254,0.29,No
1242,No,No,Yes,370,0.18,Yes
1243,Yes,No,No,382,0.15,Yes
1244,Yes,No,No,324,0.3,No
1245,Yes,No,Yes,431,0.03,Yes
1246,No,Yes,Yes,272,0.27,No
1247,Yes,Yes,Yes,293,0.07,No
1248,Yes,No,Yes,293,0.1,Yes
1249,No,No,No,152,0.11,No
1250,No,No,No,170,0.28,No
1251,Yes,No,No,487,0.23,No
1252,No,No,No,144,0.05,Yes
1253,Yes,Yes,Yes,467,0.28,No
1254,No,No,No,453,0.15,No
1255,No,Yes,Yes,355,0.28,Yes
1256,Yes,No,No,224,0.03,No
1257,Yes,No,No,246,0.28,Yes
1258,Yes,Yes,No,200,0.24,No
1259,No,Yes,No,225,0.25,No
1260,No,No,No,454,0.28,No
1261,No,Yes,Yes,336,0.26,Yes
1262,No,No,No,365,0.2,No
1263,No,No,Yes,121,0.25,Yes
1264,Yes,Yes,Yes,433,0.05,No
1265,Yes,No,No,235,0.3,Yes
1266,No,No,Yes,299,0.11,No
1267,Yes,No,Yes,327,0.18,No
1268,No,No,Yes,214,0.27,Yes
1269,No,No,No,480,0.1,Yes
1270,No,Yes,Yes,159,0.17,Yes
1271,No,No,Yes,270,0.19,Yes
1272,Yes,No,Yes,119,0.1,No
1273,No,No,No,227,0.16,Yes
1274,No,Yes,Yes,453,0.04,No
1275,Yes,No,No,247,0.1,No
1276,No,Yes,Yes,139,0.23,Yes
1277,No,Yes,No,395,0.13,Yes
1278,No,Yes,Yes,481,0.17,No
1279,No,No,Yes,143,0.1,No
1280,Yes,Yes,Yes,318,0.14,No
1281,No,Yes,No,160,0.02,No
1282,Yes,No,Yes,249,0.14,No
1283,Yes,Yes,Yes,435,0.13,No
1284,Yes,No,No,114,0.18,Yes
1285,No,No,Yes,419,0.24,No
1286,No,No,No,478,0.3,No
1287,Yes,No,Yes,417,0.25,Yes
1288,Yes,Yes,No,198,0.04,No
1289,Yes,No,Yes,379,0.15,No
1290,Yes,No,Yes,155,0.25,Yes
1291,Yes,No,Yes,181,0.22,Yes
1292,No,Yes,Yes,179,0.16,Yes
1293,No,No,No,355,0.07,No
1294,Yes,No,No,370,0.05,No
1295,Yes,No,No,219,0.18,No
1296,No,Yes,No,209,0.07,Yes
1297,Yes,No,No,115,0.26,No
1298,No,No,Yes,440,0.05,Yes
1299,No,Yes,Yes,330,0.15,Yes
1300,Yes,No,No,340,0.27,Yes
1301,No,Yes,No,211,0.25,Yes
1302,Yes,Yes,No,179,0.05,No
1303,No,Yes,Yes,491,0.16,No
1304,Yes,No,No,233,0.03,No
1305,Yes,Yes,No,239,0.14,No
1306,Yes,No,No,465,0.1,Yes
1307,Yes,No,No,486,0.24,No
1308,Yes,Yes,No,339,0.14,No
1309,No,Yes,No,390,0.11,No
1310,Yes,No,No,127,0.03,Yes
1311,No,Yes,No,331,0.07,No
1312,Yes,Yes,Yes,428,0.16,No
1313,No,Yes,No,373,0.06,No
1314,Yes,No,Yes,399,0.27,No
1315,Yes,No,No,375,0.12,No
1316,No,Yes,Yes,184,0.24,Yes
1317,Yes,Yes,Yes,483,0.06,No
1318,Yes,Yes,Yes,268,0.2,Yes
1319,Yes,No,Yes,379,0.18,No
1320,No,Yes,No,253,0.09,Yes
1321,No,No,Yes,447,0.03,No
1322,Yes,No,Yes,319,0.03,No
1323,No,Yes,No,229,0.15,Yes
1324,Yes,Yes,Yes,376,0.09,No
1325,No,No,Yes,416,0.08,No
1326,No,Yes,No,305,0.27,Yes
1327,Yes,No,No,219,0.04,Yes
1328,Yes,No,No,269,0.23,Yes
1329,Yes,Yes,No,343,0.24,No
1330,No,Yes,Yes,480,0.21,Yes
1331,Yes,No,No,129,0.3,No
1332,Yes,Yes,Yes,256,0.1,No
1333,Yes,Yes,No,438,0.03,Yes
1334,Yes,No,No,226,0.14,No
1335,Yes,Yes,Yes,194,0.17,Yes
1336,Yes,No,No,429,0.28,No
1337,Yes,No,Yes,363,0.12,Yes
1338,Yes,Yes,Yes,264,0.05,No
1339,No,Yes,No,472,0.27,No
1340,Yes,No,Yes,377,0.28,Yes
1341,No,Yes,Yes,393,0.05,Yes
1342,No,No,Yes,369,0.09,Yes
1343,Yes,No,No,390,0.17,No
1344,No,No,No,270,0.29,No
1345,No,No,Yes,100,0.02,No
1346,No,Yes,No,140,0.12,Yes
1347,No,No,Yes,242,0.17,Yes
1348,No,Yes,No,134,0.02,Yes
1349,Yes,No,Yes,210,0.1,Yes
1350,Yes,Yes,No,441,0.21,Yes
1351,No,No,No,274,0.24,No
1352,Yes,No,Yes,308,0.21,No
1353,Yes,No,Yes,317,0.13,Yes
1354,Yes,Yes,Yes,408,0.2,No
1355,Yes,No,No,192,0.14,Yes
1356,Yes,Yes,No,250,0.05,Yes
1357,No,No,No,373,0.22,Yes
1358,No,No,Yes,340,0.03,Yes
1359,Yes,No,No,111,0.19,Yes
1360,No,No,No,152,0.1,No
1361,Yes,Yes,No,218,0.02,No
1362,No,No,Yes,292,0.3,Yes
1363,No,No,Yes,458,0.17,No
1364,Yes,Yes,No,442,0.03,Yes
1365,Yes,No,Yes,210,0.16,No
1366,No,No,Yes,250,0.27,No
1367,No,Yes,Yes,161,0.15,No
1368,Yes,No,No,290,0.25,No
1369,Yes,Yes,No,423,0.2,Yes
1370,No,Yes,No,336,0.19,Yes
1371,No,No,Yes,404,0.18,No
1372,No,No,Yes,185,0.25,Yes
1373,Yes,No,Yes,387,0.17,Yes
1374,No,Yes,No,320,0.15,Yes
1375,No,Yes,Yes,474,0.2,No
1376,Yes,Yes,No,225,0.2,No
1377,No,Yes,No,497,0.17,No
